date_id,AdGroupId,AdGroupName,site_name,exchange_name,campaign_advertiser,campaign_budget,campaign_id,campaign_name,keywordid,keyword_name,device_id,device_browser,match_type,keyword_quality_score,position,impressions,CTR,clicks,currency
1/6/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,8,2.8,198782,2.98,5923,USD
1/6/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,700,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,8,2,48935,1.11,543,USD
1/6/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,3,3.8,558732,1.99,11118,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,1,Branding Campaign,2,handbag,2,Mobile devices with full browsers,Exact,5,2,935947,2.76,25832,USD
1/13/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,4,7.9,882538,2.52,22239,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,1,designer bag,2,Mobile devices with full browsers,Exact,10,7.8,19153,2.43,465,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,5,1.7,114196,2.77,3163,USD
1/13/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,3500,1,Branding Campaign,5,+handbag,1,Computers,Broad,8,1.5,588541,1.67,9828,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,7,1.1,373337,2.77,10341,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4900,1,Branding Campaign,1,designer bag,3,Tablets with full browsers,Exact,1,4.9,202247,1.52,3074,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,5,Landing Page,2,handbag,2,Mobile devices with full browsers,Exact,7,2.5,521102,2.22,11568,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,5,Landing Page,3,wallet,1,Computers,Exact,10,4.3,213749,1.44,3077,USD
1/13/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,5,Landing Page,5,+handbag,2,Mobile devices with full browsers,Broad,1,4.3,183766,2.17,3987,USD
1/13/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,9,3.1,814065,1.94,15792,USD
1/13/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,7000,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,9,3.9,24834,2.1,521,USD
1/13/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,4,+designer bag,3,Tablets with full browsers,Broad,6,2,179707,1.31,2354,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,10,2.8,490165,1.07,5244,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2800,5,Landing Page,3,wallet,3,Tablets with full browsers,Exact,8,3.7,441949,2.22,9811,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,1,5.9,500780,1.72,8613,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4900,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,8,6.1,663980,1.37,9096,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,5,Landing Page,2,handbag,2,Mobile devices with full browsers,Exact,3,3.4,511978,2.92,14949,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,5,Landing Page,5,+handbag,2,Mobile devices with full browsers,Broad,4,2.3,390219,2.92,11394,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,3,wallet,1,Computers,Exact,3,4.1,147997,2.46,3640,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,1,5.7,616297,2.11,13003,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,10500,5,Landing Page,4,+designer bag,2,Mobile devices with full browsers,Broad,10,8.6,198830,2.9,5766,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,5,+handbag,3,Tablets with full browsers,Broad,4,8.5,553338,2.48,13722,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4900,5,Landing Page,5,+handbag,2,Mobile devices with full browsers,Broad,8,8.5,900871,1.89,17026,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,6,2.1,47614,2.51,1195,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,5,1.3,166629,1.11,1849,USD
1/13/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4900,5,Landing Page,1,designer bag,2,Mobile devices with full browsers,Exact,7,7.6,615557,2.74,16866,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,5,6.1,104912,2.97,3115,USD
1/13/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,3,Always-On,6,+wallet,1,Computers,Broad,3,9,160520,2.69,4317,USD
1/13/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,2,handbag,3,Tablets with full browsers,Exact,1,4.1,452371,2.16,9771,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,5,+handbag,1,Computers,Broad,4,1.3,292157,1.57,4586,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,1400,1,Branding Campaign,2,handbag,2,Mobile devices with full browsers,Exact,6,1.3,90371,1.94,1753,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,2800,3,Always-On,2,handbag,1,Computers,Exact,9,2.3,293956,1.27,3733,USD
1/13/2014,3,Tote,Google Search Network,Google Search,MarTechApe,10500,5,Landing Page,1,designer bag,3,Tablets with full browsers,Exact,9,8.6,342268,1.54,5270,USD
1/13/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,9,3.2,625413,1.65,10319,USD
1/20/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,10,8,47926,1.5,718,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,5,+handbag,2,Mobile devices with full browsers,Broad,6,3.1,847476,1.25,10593,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7000,5,Landing Page,6,+wallet,2,Mobile devices with full browsers,Broad,7,1.4,308594,2.03,6264,USD
1/20/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,1,designer bag,1,Computers,Exact,1,6,169998,1.52,2583,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,700,5,Landing Page,4,+designer bag,3,Tablets with full browsers,Broad,7,7.8,178193,1.61,2868,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7700,5,Landing Page,3,wallet,2,Mobile devices with full browsers,Exact,10,2,448646,2.74,12292,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,2,5.5,587140,1.13,6634,USD
1/20/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7700,3,Always-On,1,designer bag,3,Tablets with full browsers,Exact,3,6,689049,2.5,17226,USD
1/20/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,1,designer bag,3,Tablets with full browsers,Exact,9,1.1,384452,2.39,9188,USD
1/20/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9100,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,4,1,906697,1.5,13600,USD
1/20/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,5,+handbag,1,Computers,Broad,6,7.5,843482,1.5,12652,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,2100,5,Landing Page,4,+designer bag,3,Tablets with full browsers,Broad,8,7.3,326129,2.92,9522,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,1,designer bag,3,Tablets with full browsers,Exact,6,3.6,672340,2.55,17144,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,1,designer bag,3,Tablets with full browsers,Exact,9,3.3,566969,2.61,14797,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,7,2.7,227812,1.88,4282,USD
1/20/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,1,designer bag,2,Mobile devices with full browsers,Exact,1,5.4,205661,1.17,2406,USD
1/20/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,1,designer bag,1,Computers,Exact,7,2.2,113327,1.1,1246,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,3,wallet,3,Tablets with full browsers,Exact,2,6.7,757147,1.78,13477,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,5,+handbag,1,Computers,Broad,8,6.7,729109,1.17,8530,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4200,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,2,7.1,827555,1.37,11337,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,4,Mobile Always-On,2,handbag,3,Tablets with full browsers,Exact,1,7.9,183307,1.52,2786,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,4,+designer bag,3,Tablets with full browsers,Broad,2,8.6,318754,2.38,7586,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,5,7.7,344217,2.57,8846,USD
1/20/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4900,5,Landing Page,2,handbag,2,Mobile devices with full browsers,Exact,9,2.9,120944,1,1209,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,10500,5,Landing Page,6,+wallet,3,Tablets with full browsers,Broad,2,2.6,473591,2.38,11271,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,6,+wallet,3,Tablets with full browsers,Broad,8,1.5,386654,2.02,7810,USD
1/20/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,6,+wallet,1,Computers,Broad,1,8.5,888051,1.63,14475,USD
1/20/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,2100,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,7,9,465227,2.76,12840,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9800,5,Landing Page,6,+wallet,1,Computers,Broad,10,7.2,569213,2.55,14514,USD
1/20/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,1,5.9,788615,2.26,17822,USD
1/20/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,3500,5,Landing Page,2,handbag,2,Mobile devices with full browsers,Exact,9,8.7,33238,1.08,358,USD
1/20/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,6,+wallet,2,Mobile devices with full browsers,Broad,1,7.8,608961,1.53,9317,USD
1/20/2014,3,Tote,Google Search Network,Google Search,MarTechApe,4200,5,Landing Page,2,handbag,1,Computers,Exact,3,4.5,675956,1.76,11896,USD
1/27/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,10500,5,Landing Page,3,wallet,3,Tablets with full browsers,Exact,3,3.3,211686,2.66,5630,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,9,8.9,490433,2.45,12015,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,6300,1,Branding Campaign,3,wallet,1,Computers,Exact,1,4.2,819328,1.01,8275,USD
1/27/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,7,2.5,943432,1.49,14057,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,2,5.8,839930,2.42,20326,USD
1/27/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,5,Landing Page,2,handbag,3,Tablets with full browsers,Exact,7,6.8,466186,1.49,6946,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,2,handbag,2,Mobile devices with full browsers,Exact,10,8.1,276689,2.2,6087,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,3,wallet,2,Mobile devices with full browsers,Exact,6,1.6,798095,1.38,11013,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,8400,5,Landing Page,6,+wallet,1,Computers,Broad,6,1,894968,2.1,18794,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,1400,3,Always-On,4,+designer bag,1,Computers,Broad,8,7.7,566977,2.36,13380,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,700,1,Branding Campaign,6,+wallet,2,Mobile devices with full browsers,Broad,2,3.4,613886,2.12,13014,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,8400,5,Landing Page,4,+designer bag,1,Computers,Broad,4,1.4,713784,2.23,15917,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,2,handbag,2,Mobile devices with full browsers,Exact,7,3.9,432879,2.38,10302,USD
1/27/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,8,7.9,89875,2.88,2588,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,8400,1,Branding Campaign,2,handbag,1,Computers,Exact,2,6.1,365542,2.38,8699,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,1400,5,Landing Page,6,+wallet,1,Computers,Broad,10,2.9,745710,2.92,21774,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,4,+designer bag,3,Tablets with full browsers,Broad,7,7.2,815252,2.09,17038,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,7000,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,10,2.7,769858,2.41,18553,USD
1/27/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,1,2.1,263808,1.69,4458,USD
1/27/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,7700,3,Always-On,3,wallet,3,Tablets with full browsers,Exact,6,2.9,321302,1.34,4305,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,9800,3,Always-On,3,wallet,2,Mobile devices with full browsers,Exact,6,5.5,77062,1.77,1363,USD
1/27/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,9800,5,Landing Page,4,+designer bag,2,Mobile devices with full browsers,Broad,10,1.1,875854,2.92,25574,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,2100,5,Landing Page,1,designer bag,3,Tablets with full browsers,Exact,8,8.4,30262,1.42,429,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,2100,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,9,2.6,921863,1.21,11154,USD
1/27/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,4200,5,Landing Page,4,+designer bag,1,Computers,Broad,3,5.7,556016,2.34,13010,USD
1/27/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,700,3,Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,6,7.1,980055,1.79,17542,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,5,+handbag,1,Computers,Broad,9,1.8,646150,3,19384,USD
1/27/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,3,wallet,2,Mobile devices with full browsers,Exact,4,5.3,771632,1.74,13426,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,1400,4,Mobile Always-On,3,wallet,3,Tablets with full browsers,Exact,5,2.1,549315,1.32,7250,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,9800,1,Branding Campaign,3,wallet,2,Mobile devices with full browsers,Exact,9,1.3,173130,2.63,4553,USD
1/27/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,2,handbag,2,Mobile devices with full browsers,Exact,4,8.2,428199,1.18,5052,USD
1/27/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,4,+designer bag,1,Computers,Broad,7,4.6,969958,1.78,17265,USD
1/27/2014,3,Tote,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,4,+designer bag,1,Computers,Broad,4,1.5,599818,2.4,14395,USD
1/27/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,3500,4,Mobile Always-On,5,+handbag,2,Mobile devices with full browsers,Broad,10,8.5,146267,2.43,3554,USD
1/27/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,1,designer bag,1,Computers,Exact,1,6.6,398940,1.51,6023,USD
2/3/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,1,Branding Campaign,5,+handbag,3,Tablets with full browsers,Broad,4,2.1,471951,1.96,9250,USD
2/3/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,4900,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,4,5.2,559171,2.66,14873,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,1,designer bag,2,Mobile devices with full browsers,Exact,7,2.5,306337,1.17,3584,USD
2/3/2014,6,Accessories,Google Search Network,Google Search,MarTechApe,3500,5,Landing Page,4,+designer bag,1,Computers,Broad,6,4.1,737382,2.52,18582,USD
2/3/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,3500,3,Always-On,4,+designer bag,1,Computers,Broad,9,3.3,333784,1.9,6341,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,6300,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,1,2.6,829395,1.11,9206,USD
2/3/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,5600,3,Always-On,2,handbag,3,Tablets with full browsers,Exact,10,1.9,935355,2.75,25722,USD
2/3/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,4900,3,Always-On,1,designer bag,3,Tablets with full browsers,Exact,2,2.2,861304,1.71,14728,USD
2/3/2014,3,Tote,Google Search Network,Google Search,MarTechApe,6300,3,Always-On,6,+wallet,1,Computers,Broad,7,4.7,834526,2.81,23450,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,9100,1,Branding Campaign,4,+designer bag,2,Mobile devices with full browsers,Broad,3,5,898526,2.77,24889,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,9800,5,Landing Page,1,designer bag,2,Mobile devices with full browsers,Exact,2,5.6,739108,1.59,11751,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,2100,1,Branding Campaign,2,handbag,1,Computers,Exact,1,3.9,221625,2.36,5230,USD
2/3/2014,1,Cross Body Bag,Google Search Network,Google Search,MarTechApe,8400,4,Mobile Always-On,5,+handbag,2,Mobile devices with full browsers,Broad,3,9,442094,1.05,4641,USD
2/3/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,4200,3,Always-On,4,+designer bag,1,Computers,Broad,9,2.1,685550,1.57,10763,USD
2/3/2014,5,Small Leather,Google Search Network,Google Search,MarTechApe,8400,5,Landing Page,3,wallet,2,Mobile devices with full browsers,Exact,4,6.5,334770,1.02,3414,USD
2/3/2014,2,Shoulder Bag,Google Search Network,Google Search,MarTechApe,7700,1,Branding Campaign,5,+handbag,2,Mobile devices with full browsers,Broad,10,6.2,791434,2.65,20973,USD
2/3/2014,3,Tote,Google Search Network,Google Search,MarTechApe,9100,4,Mobile Always-On,6,+wallet,3,Tablets with full browsers,Broad,3,7.2,867743,2.9,25164,USD
2/3/2014,4,Wallet,Google Search Network,Google Search,MarTechApe,10500,4,Mobile Always-On,4,+designer bag,2,Mobile devices with full browsers,Broad,1,6.3,659599,2.9,19128,USD
2/3/2014,3,Tote,Google Search Network,Google Search,MarTechApe,5600,5,Landing Page,1,designer bag,2,Mobile devices with full browsers,Exact,7,8.1,798712,1.79,14296,USD
